"統一編號","公司名稱","負責人","公司地址","資本總額","實收資本額","在境內營運資金","公司狀態","產製日期"
"84363504","三才旭建材有限公司","張O玲","雲林縣斗南鎮南昌里莒光街106號","5000000"," "," ","核准設立","20250901035733"
"84366093","麗群興業股份有限公司","賴O山","彰化縣田尾鄉溪頂村三溪路1段275號","20000000","20000000"," ","核准設立","20250901035733"
"84370863","政鈺機械股份有限公司","許O熹","臺中市梧棲區草湳里永興路二段362巷28號","118000000","118000000"," ","核准設立","20250901035733"
"84374066","松盈飾品有限公司","吳O櫻","新北市新莊區復興路3段47號","1000000"," "," ","核准設立","20250901035733"
"84376228","宗合企業有限公司","陳O位","彰化縣二林鎮頂厝里文明巷4號","5000000"," "," ","核准設立","20250901035733"
"84381926","亦駿塑膠股份有限公司","林O仁","臺中市豐原區翁子里豐勢路一段585巷15號","1000000","1000000"," ","核准設立","20250901035733"
"84385248","總億實業有限公司","陳O炳","臺南市南區彰南里中華西路一段23-1號","16680000"," "," ","核准設立","20250901035733"
"84397997","明熀塑膠企業股份有限公司","黃O珠","嘉義縣水上鄉水頭村中興路8巷94弄73號","19526000","19526000"," ","核准設立","20250901035733"
"84406709","長城工業股份有限公司","陳O平","彰化縣員林市鎮興里5鄰山腳路三段172號1樓","6000000","6000000"," ","核准設立","20250901035733"
"84412462","雅城綜商企業有限公司","郭O蕙","新竹市東區光鎮里南大路882號","11680000"," "," ","核准設立","20250901035733"
"84413053","日順股份有限公司","","臺中市霧峰區萬豐里中正路一二八號","82000000","82000000"," ","解散","20250901035733"
"84413096","志善企業有限公司","李O忠","高雄市永安區維新里保安路6巷2之2號","5000000"," "," ","核准設立","20250901035733"
"84417537","泰創工程股份有限公司","陳O富","新北市中和區建康路158號10樓","1000000000","432070000"," ","核准設立","20250901035733"
"84423881","輝煌塑膠機械有限公司","","臺南市白河區廣安里6鄰枋子林60號","6196544"," "," ","廢止","20250901035733"
"84425754","俐銘企業有限公司","","桃園市平鎮區金星里34鄰新光路4段45巷88弄21號","1000000"," "," ","解散","20250901035733"
"84433754","愛烙達股份有限公司","林O萱","臺中市西屯區協和里工業區32路68號","80984370","80984370"," ","核准設立","20250901035733"
"84434212","平盛光電科技股份有限公司","","臺南市新化區東榮里護安街91號壹樓","5000000","5000000"," ","解散","20250901035733"
"84456783","天愛地產開發股份有限公司","張O泰","臺北市大同區民族西路191號1樓","5000000","5000000"," ","核准設立","20250901035733"
"84500269","鋐嘉生技股份有限公司","艾O","嘉義市東區後湖里保順路232號"," ","63101000"," ","核准設立","20250901035733"
"84506019","詠利興企業有限公司","蔡O霖","臺中市梧棲區草湳里永興路二段336巷66弄1號","5000000"," "," ","核准設立","20250901035733"
"84507586","信實開發股份有限公司","張O峻","嘉義縣民雄鄉東榮村東榮路34號","5000000","5000000"," ","核准設立","20250901035733"
"84510055","鋼昌股份有限公司","陳O莉","彰化縣鹿港鎮洋厝里鹿草路三段260巷21、22、23號","10000000","10000000"," ","核准設立","20250901035733"
"84514658","聚通工業股份有限公司","施O杏","臺中市龍井區忠和里台西南路228巷40弄6號","5000000","5000000"," ","核准設立","20250901035733"
"84526824","神琪企業有限公司","","高雄市燕巢區安林四街6號　","5000000"," "," ","解散","20250901035733"
"84530910","優聖盟電機有限公司","阮O蓮","臺中市豐原區三和路354巷97弄42之1號1樓","1000000"," "," ","核准設立","20250901035733"
"84532831","慧暘工業有限公司","高O美","高雄市路竹區復興路327巷136弄38號1樓","5000000"," "," ","核准設立","20250901035733"
"84534303","中鈦興企業有限公司","鍾O春","桃園市中壢區復興里復華街107巷31號(1樓)","1000000"," "," ","核准設立","20250901035733"
"84539047","吉斯事業有限公司","","臺中市清水區武鹿里中央路五一號之五五","6000000"," "," ","解散","20250901035733"
"84541938","中棋塑膠股份有限公司","陳O","臺中市梧棲區永安里港埠路1段5巷255號","6000000","6000000"," ","核准設立","20250901035733"
"84544793","九亞企業有限公司","陳O如","臺中市北屯區軍功里松竹路一段678號","1000000"," "," ","核准設立","20250901035733"
"84546814","韋恒企業有限公司","郭O慧","新北市樹林區中華路379巷15號","3500000"," "," ","核准設立","20250901035733"
"84559991","良立有限公司","黃O昌","彰化縣線西鄉下犁村下犁路53之12號","5000000"," "," ","核准設立","20250901035733"
"84561244","葉群國際股份有限公司","葉O勳","彰化縣秀水鄉安東村中山路104號","247500000","247500000"," ","核准設立","20250901035733"
"84575887","舜發企業有限公司","","桃園市龜山區民生北路一段５１０號","5000000"," "," ","解散","20250901035733"
"84587005","金談企業有限公司","莊O談","金門縣金寧鄉盤山村頂堡255號","21000000"," "," ","核准設立","20250901035733"
"84596216","首帆企業有限公司","張O財","彰化縣員林市溝皂里溝皂巷8-1號一樓","10000000"," "," ","核准設立","20250901035733"
"84599023","齊祥工程股份有限公司","張O明","新北市板橋區銘傳路3之3號4樓","10000000","10000000"," ","核准設立","20250901035733"
"84603201","榮暉股份有限公司","","彰化縣彰化市田中里田中路212巷111號","5000000","5000000"," ","解散","20250901035733"
"84603883","穎展環保工程股份有限公司","蔡O龍","臺中市中區民族路23號4樓之2","15000000","15000000"," ","核准設立","20250901035733"
"84608389","信俐國際股份有限公司","蔡O森","新竹縣竹北市科大一路45號5樓","66000000","66000000"," ","核准設立","20250901035733"
"84608509","庚德機械股份有限公司","","桃園市中壢區內定里下內壢十三之一四九號","10000000","10000000"," ","廢止","20250901035733"
"84609802","大長順食品股份有限公司","馮O鱗","桃園市桃園區汴洲里鹽務路22之1巷15號","15000000","15000000"," ","核准設立","20250901035733"
"84614919","艾思妮國際股份有限公司","黃O守","彰化縣員林市員草路929號","550000000","550000000"," ","核准設立","20250901035733"
"84627766","國邦包裝事業有限公司","郭O哲","新竹市民富里民富街178巷11弄15號","6800000"," "," ","核准設立","20250901035733"
"84645764","群拓科技股份有限公司","李O雄","臺中市神岡區新庄里新興路51巷5號","5000000","5000000"," ","核准設立","20250901035733"
"84654828","起祥室內裝修企業股份有限公司","吳O鵑","臺南市安南區城安二街23號","10000000","10000000"," ","核准設立","20250901035733"
"84657058","冠珈企業有限公司","吳O忠","高雄市湖內區中正路二段549號1樓","7500000"," "," ","核准設立","20250901035733"
"84658161","宜雋實業有限公司","王O山","臺南市下營區仁里里工業街2巷33號","6200000"," "," ","核准設立","20250901035733"
"84662783","森欣實業股份有限公司","廖O亘","新竹縣新豐鄉新豐村紅毛284號","25000000","25000000"," ","核准設立","20250901035733"
"84673493","保固木業有限公司","劉O賢","新北市蘆洲區中正路109巷15號","10000000"," "," ","核准設立","20250901035733"
"84675648","翔渝實業股份有限公司","余O素琴","臺中市北屯區廍子里太順路21號1樓","8300000","8300000"," ","核准設立","20250901035733"
"84676739","沅亞有限公司","黃O垣","彰化縣彰化市大同里民族路542號","16000000"," "," ","核准設立","20250901035733"
"84683458","宏構營造工程股份有限公司","張O斌","雲林縣褒忠鄉中民村中正路三吉巷28號","100000000","100000000"," ","核准設立","20250901035733"
"84684007","樹沅塑膠科技有限公司","張O斌","臺中市南屯區工業區18路4號","10000000"," "," ","核准設立","20250901035733"
"84690155","廣繼企業有限公司","","臺南市安南區安順里安和路3段190巷75之44號","500000"," "," ","解散","20250901035733"
"84693337","永利環保工程企業有限公司","張O淵","南投縣南投市新興里成功三路361號","18000000"," "," ","核准設立","20250901035733"
"84696502","翔羿體育器材有限公司","涂O娟","臺南市安南區鹽田里工環路27號","15000000"," "," ","核准設立","20250901035733"
"84696904","三藝塑膠顏料有限公司","吳O勳","臺南市安南區東和里長和路1段217巷25弄187號1樓","12000000"," "," ","核准設立","20250901035733"
"84710878","良澔科技企業股份有限公司","周O如","臺北市大同區迪化街1段63號7樓","800000000","753382070"," ","核准設立","20250901035733"
"84716325","繼旭興業有限公司","沈O能","高雄市岡山區本工西三路16號","45000000"," "," ","核准設立","20250901035733"
"84719104","婉佑企業有限公司","郭O寶","高雄市小港區高坪39街117號","6000000"," "," ","核准設立","20250901035733"
"84731944","航新科技有限公司","張O偉","臺中市南區工學里大慶街一段106之1號1樓","20000000"," "," ","核准設立","20250901035733"
"84740964","崇泰工業股份有限公司","張O翔","高雄市左營區至真路21號3樓","28000000","28000000"," ","核准設立","20250901035733"
"84756206","祥祐資源再生股份有限公司","陳O全","臺中市龍井區龍津里臨港路一段886巷111號2樓","110000000","110000000"," ","核准設立","20250901035733"
"84765681","有品企業有限公司","楊O國","臺北市大安區信義路4段137號5樓之3","10000000"," "," ","核准設立","20250901035733"
"84795144","倢羽企業有限公司","陳O清","新竹市東區公園路216巷9號","43000000"," "," ","核准設立","20250901035733"
"84800548","海力實業股份有限公司","陳O蔚","彰化縣芳苑鄉漢寶村漢興路166號","3000000","3000000"," ","核准設立","20250901035733"
"84806542","承鋒智慧股份有限公司","林O煌","臺中市神岡區神洲里豐洲路689巷30號","56000000","56000000"," ","核准設立","20250901035733"
"84806867","威賢實業有限公司","劉O俊","新北市樹林區新興街17號","1000000"," "," ","核准設立","20250901035733"
"84812122","泰盛興應用材料股份有限公司","韓O智","新北市樹林區學成路657號9樓","20000000","20000000"," ","核准設立","20250901035733"
"84818982","協明興業股份有限公司","謝O諺","臺中市豐原區翁子里富翁街165號1樓","5000000","5000000"," ","核准設立","20250901035733"
"84820072","晨僖創藝興業有限公司","王O慈","彰化縣福興鄉麥厝村麥厝街2-31，2-33號","5000000"," "," ","核准設立","20250901035733"
"84825127","普聯國際股份有限公司","鍾O隸","臺中市潭子區嘉仁里嘉豐路318巷11號","40000000","40000000"," ","核准設立","20250901035733"
"84842673","員通興業有限公司","莊O民","新北市板橋區忠孝路86號4樓","70000000"," "," ","核准設立","20250901035733"
"84845377","捷欣企業股份有限公司","王O木","臺中市西屯區港尾里中清路三段550號1樓","200000000","200000000"," ","核准設立","20250901035733"
"84847261","元威實業股份有限公司","","雲林縣斗南鎮東明里新庄23之1號","11500000","11500000"," ","解散","20250901035733"
"84851519","格凱企業開發有限公司","廖O文","新竹市北區中寮里14鄰中清路18巷92號1樓","5000000"," "," ","核准設立","20250901035733"
"84853919","博意國際有限公司","","臺北市內湖區石潭路27號13樓之5","10000000"," "," ","廢止","20250901035733"
"84855579","牛津科技工業股份有限公司","張O成","臺中市南屯區五權西路二段859號","5000000","5000000"," ","核准設立","20250901035733"
"84857133","九品國際實業有限公司","曹O榮","桃園市桃園區大有里寶山街22號(1樓)","5000000"," "," ","核准設立","20250901035733"
"84861397","品昇保溫工程股份有限公司","陳O明","彰化縣田中鎮新民里民族街46號1樓","5000000","5000000"," ","核准設立","20250901035733"
"84867076","年威實業有限公司","周O智","臺南市中西區淺草里金華路3段230號3樓之1","1000000"," "," ","核准設立","20250901035733"
"84869460","驊德實業有限公司","謝O玲","桃園市桃園區同德十二街179號1樓","10000000"," "," ","核准設立","20250901035733"
